488b5c2408488b7c241031d24889de,100.1202
418b451425ffffff0f4c8d04404c89e849c1e0034c29c04901c0,205.1609
488dbc24c0000000488b9c2400010000,56.1607
488b4350488b4b1048c704c1000000004883c0014539f548894350,213.1322
4885c04889842408010000,97.4275
83f80119ed81c517010000,349.3817
488d8424800000004c8db424b00000004989f431d248c7c6f8ffffff4889c74889442418,184.2834
4c89ee480333488bbc24900000004183ec0183ed01,123.9399
488b8424b0000000488bb424c00000004889c24c8d5801488974247048f7d24889d048c1e20948c1e0064889942498000000488b94249000000048898424a00000004889f04883e8014889c1490fafcb49f7db49c1e30348894c2478488d4cca0448898c2480000000488b8c24a8000000488d04c14889842488000000498d430848894424280f1f440000488b44247041ba40000000488bb42490000000488b9c24880000004c8ba424800000004883f8404c0f4ed0488b44247831ed4d8d7aff4e8d2cfd000000004c29d04c8d74c60849f7dd,1112.1265
4889da4c89e75b5d415c,204.7630
443b84240c010000,46.8658
4863f6488b04f04885c0,99.3743
4d89fb4889e8488b4c24604d0fafdd48f7d8488b7c24284889442408488b4424304d89e0c5f157c94c892c244889da49c1e3044c89f64c01f54e8d0c18,388.8404
be8b010000,28.8846
4c8d64246048894c24204c89e7,99.7615
498b4510498b55184c3b6818,156.4646
488b4424584c8b7d08488b984004000048b800000000000000804839c3,153.9890
418387e80100000141807f520048c784246001000000000000,615.0012
4989fa4981e200f0ffff458b5a20,98.7973
b9080000004c89e2,46.9867
488b7bd04885ff,51.2080
8b9c2458020000488bac245002000048c1e3054801eb4839dd,135.9954
662e0f1f8400000000004883eb18488b7b104885ff,107.8916
488b4620488b3031c066817e183401,164.2410
488b034889c283e2014885d2,123.9759
488d85a0fdffff4889c74989c548898550fdffff,104.7010
8b732083fe01,56.8851
498d47188b55084c8d7c24704c894c24284889c64c89ff4889442430,208.6219
488b5424304c29c248c1fa03488d72ff488b542408482b54243848c1e60648c1fa034801d64889fa4c29ca48c1fa034801f24c89fe4885d2,412.2476
83e80131db4531e4488d04c5080000004889442410,139.5046
4531e44531ff4d85f6,99.4469
488b84240001000048898590000000488b842408010000488985980000008b8424100100008985a00000004889f8488b7c24704805a8000000488943384c8d71104c39f7,458.2971
488b5c2478488bbc2490000000488903488b8424800000004883c0104839c7,200.8594
f20ff04677f30f7f4777f20ff04667f30f7f4767f20ff04657f30f7f4757f20ff04647f30f7f4747f20ff04637f30f7f4737f20ff04627f30f7f4727f20ff04617f30f7f4717f20ff04607f20ff00ef30f7f4707f30f7f0f,1291.8362
4963f54d8b4728498b5cf6088b7b30413bb8a4010000,206.4983
41574989d741564d89c641554589cd41544989fc55534881ecb80200008b1264488b04252800000048898424a802000031c0894c240844894c241085d2,984.6080
534889fb4883ec20488b87080400004885c0,210.9272
488b95b0fcffff4885d2,48.9063
488db0800000004889fac5b458104883c0204883c220c56cc2df11c5fc52c2c4c16cc2c811c5a455c0c5ec59d4c4417455dbc5f454cdc57c59e0c52454dec4c17456cbc57c28dbc4621db8dac4c17c59c3c5fc56c1c5fc1142e04839f0,867.3905
55534c89d34883ec08418b423085c0,209.9648
488b97580100004885d2,48.5741
4c8bb424d80000004889df,47.8850
488b5a300fb64b1c83e17f83f921,102.3602
488b7808be2a000000,50.3558
498b542418492b542408488b7d08488d0c1031d2488d440bff48f7f3480fafc34829c889c6,1333.5652
483b5828,46.9069
498b40184889442430488b7c24104889d6,107.1359
89ff0fb697a0fc540001d0,99.2259
4c8b6570488b6d684939ec4c89e34d8d6c24e8,126.8542
8b451425ffffff0f488d044048c1e0034829c5488b45488b6820488d781883fd40,268.0334
498b7c24084c89f64889e94c89ea,99.8366
4c8b4e104c8b57104d85c90f9fc14d85d2400f9fc631db4084f1,205.3506
488d8580feffff4889c748898588fdffff,99.7904
4589da6690,48.9653
8b442468488b6c2460488d1440488b434848c1e204488d4c15004839e948894c2420,219.0432
6847000000,99.6843
4885db4c0f45c3,98.7485
498b56084883e0fe498dbe601a000041b9010000004889e94889024d8b46104889da48c7042400000000498b36,251.7351
41b940000000,28.8971
4531ed4c8b304d85f6,99.1877
488b026683781831,98.9574
4c8da4248001000031d231c94c89f64c89e7,130.6928
418b4424484c8b4424204c8b5424284c8b5c2440,100.3889
8b0839d1,58.6784
488b0a4883c2086683790861,101.2474
0f1f004889de31ff,87.6126
4883e7f84989fc,46.5624
4d8b5424084d8b7424204d8d7aff4d89f84921d04b8b04c64a8d0cc5000000004839d8488945b84889c7,268.9098
83fd01488b5c2440,50.7499
488dbb08080000ba28000000be010000004183c6024889c5,124.5350
488b4c24786448330c2528000000b801000000,101.5218
837b2040488d7518488d7b18,99.7962
4d8bb7580100004d85f6,48.2689
488b8c1c40010000488b8424800000004889c24883c00148c1e2044801da4c39e849890cd6,217.5112
0fb64c2418448b4424104889df488b542408488b3424,168.1673
4188c7,76.5926
f64601c0,46.5572
5548895028488950304889e5488950384889505048895058488950605d,683.4644
4439600c4c8d68084c89ac2490000000,99.4408
4889df4c89ea4889ee4883c318,108.9130
488b7c2468488b542410488b74240848899c2450010000,146.6828
4c8d2402498d44242048894568,99.0141
488b9424d8080000488b8424e008000048899080020000,99.0469
488b4424504c89e74889c6,75.8183
4c8b8c2408010000488b4c24604889df488b7424504c8934244989e84c89e2,185.7355
4889f84c8b50204c8b59204d89d64983e6f0498b06488b40084883e0f0488b008078101b,380.3630
83ed2583fd2c,98.3754
488d4310498d54241048898580feffff488b8560feffff4839d0,137.8434
488b90a00200004885d2,48.8277
8d46ff41554889c2415448d1ea4809c2554889fd4889d048c1e802534809d04889c24883ec088b5f1048c1ea044c8b274809c24889d048c1e8084809d04889c248c1ea104809c2b8400000004883c20183fa400f43c289471089c0488d3cc048c1e703,929.0874
488b85c0f9ffff488b88d8010000488b80e00100004889c2488985f8f9ffff4829ca48c1fa0385d28995f8f9ffff,295.7800
4157415641554154554889cd534889fb4883ec48483b4f3848891424,717.1755
0fb64302806301014c8d731048c743080000000048c743100000000048c743180000000048c743200000000089c283e2fc4585ed885302,782.8746
