488b452041807c241800488b5008488b0048899424d800000048898424d0000000,307.5001
498bb51001000089ca488d2cd500000000488b1cd64885db,153.6149
488b3331c90fb6064889f33c5e,142.5223
488d442460498d6d204531ffc644242a004d89ee48894424084883c0104889442410488d4424404889442430,431.4092
498906498b4748488b80602f0000,142.9520
8b9424dc000000488d04d04889442408,104.1919
4c896510be030100004889ef,102.3088
488b442458482b442428ba400000004883f8404889442438480f4ed04885d24889542430,274.6930
4c8b40084b8d14384c03442410,106.4192
41bc69000000,33.2516
488b442470498945008b442478418945080fb644247c4188450c4989de,331.1168
41c1e41f41c1fc1f4181c4b9040000,115.6498
488b7b084883c020ba0100000048894424604c89e6,158.7444
498b4578488bb8b8000000488b07,148.3943
488b4424084881c4480200005b5d415c415d415e415f,378.8112
4889ee4803b424200100008b46104c8b3e83f8404c897c247089842480000000,261.9911
488d83f0050000488dbbe005000048898590faffff,105.8079
488b6c2410488b4558488b55604829c248c1fa0385d2,176.6476
4c39eb4c8b1424,58.9470
41574989ff41564155415455534883ec280fb647228b6f284c8b67080fb6c083e8014898450fb74c4758458b6c872c450fbfc14863dd48c1e30649035c2420413b6c2414,495.2945
85c05b400f95c5400fb6c55d415c415d415e,332.2307
488b4b08488b71604885f6,97.4946
443b442420,52.6105
448b7c2448488db4249000000049c7460801000000b90100000049b9ffffffffffffff7f4183ef014e8d54fe08,224.6171
90488d7be84885db490f44fd,124.1071
8b7424704c8d0cf04c39c9,97.3438
4889442418498b3f807f0810,143.9675
4939d0400f94c74885d2410f95c74484ff,199.6096
418b85880800004c8b4424208d5001,98.4098
498b7e48448b44245489de8b4c243848c70424000000004531c948c7442408000000004c89fa,264.9489
488b942470010000488b7424304c8d8424a00000004889442408b9010000004c89ff488914244889da,252.4590
41574989ff4889f741564531f64155415455534881ec580100004889742448,489.1061
488d85e0fdffff4889c748898568fdffff,103.5858
4883c40831c95b5d415c89c8415d,259.6661
488b8424580100004889e94829d983e0064889450848c744191000000000488b8424680100004885c04889441918,359.3634
488b4308483b442418,97.4610
488b2c24498d7c24184889ee,95.4197
4883bc24c0010000010f94c0,92.3064
c5fb10ac2440010000,47.5359
